congress,bioname,state_abbrev,district_code,party,nominate_dim1,nominate_dim2
106,"GONZALEZ, Charles A.",TX,20,Democrat,-0.347,0.262
106,"BONILLA, Henry",TX,23,Republican,0.4,0.136
106,"GREEN, Raymond Eugene (Gene)",TX,29,Democrat,-0.324,0.453
106,"JOHNSON, Eddie Bernice",TX,30,Democrat,-0.485,0.198
106,"HANSEN, James Vear",UT,1,Republican,0.496,0.143
106,"COOK, Merrill",UT,2,Republican,0.364,-0.059
106,"CANNON, Christopher B.",UT,3,Republican,0.596,0.017
106,"BLILEY, Thomas Jerome, Jr.",VA,7,Republican,0.382,-0.13
106,"WOLF, Frank Rudolph",VA,10,Republican,0.284,-0.213
106,"BATEMAN, Herbert Harvell",VA,1,Republican,0.242,0.191
106,"BOUCHER, Frederick C.",VA,9,Democrat,-0.265,0.189
106,"SISISKY, Norman",VA,4,Democrat,-0.122,0.453
106,"PICKETT, Owen Bradford",VA,2,Democrat,-0.149,0.555
106,"MORAN, James P.",VA,8,Democrat,-0.302,-0.203
106,"DAVIS, Thomas M., III",VA,11,Republican,0.282,-0.404
106,"GOODE, Virgil H., Jr.",VA,5,Democrat,0.118,0.993
106,"SCOTT, Robert C.",VA,3,Democrat,-0.45,-0.003
106,"GOODLATTE, Robert William",VA,6,Republican,0.496,-0.002
106,"DICKS, Norman DeValois",WA,6,Democrat,-0.312,0.11
106,"McDERMOTT, James A.",WA,7,Democrat,-0.666,-0.197
106,"METCALF, Jack",WA,2,Republican,0.384,-0.169
106,"HASTINGS, Richard Norman (Doc)",WA,4,Republican,0.416,0.411
106,"NETHERCUTT, George R., Jr.",WA,5,Republican,0.357,0.08
106,"SMITH, Adam",WA,9,Democrat,-0.291,-0.166
106,"INSLEE, Jay Robert",WA,1,Democrat,-0.33,-0.194
106,"BAIRD, Brian",WA,3,Democrat,-0.342,0.257
106,"DUNN, Jennifer Blackburn",WA,8,Republican,0.384,-0.261
106,"RAHALL, Nick Joe, II",WV,3,Democrat,-0.306,0.45
106,"WISE, Robert Ellsworth, Jr.",WV,2,Democrat,-0.32,0.253
106,"MOLLOHAN, Alan Bowlby",WV,1,Democrat,-0.292,0.657
106,"OBEY, David Ross",WI,7,Democrat,-0.45,-0.063
106,"SENSENBRENNER, Frank James, Jr.",WI,9,Republican,0.638,-0.579
106,"PETRI, Thomas Evert",WI,6,Republican,0.379,-0.367
106,"KLECZKA, Gerald Daniel",WI,4,Democrat,-0.322,-0.093
106,"KIND, Ron",WI,3,Democrat,-0.26,-0.08
106,"RYAN, Paul D.",WI,1,Republican,0.556,-0.25
106,"BALDWIN, Tammy",WI,2,Democrat,-0.487,-0.125
106,"GREEN, Mark",WI,8,Republican,0.456,-0.294
106,"BARRETT, Thomas M.",WI,5,Democrat,-0.38,-0.507
106,"CUBIN, Barbara L.",WY,1,Republican,0.501,0.345
107,"CALLAHAN, Herbert Leon (Sonny)",AL,1,Republican,0.373,0.202
107,"CRAMER, Robert E. (Bud), Jr.",AL,5,Democrat,-0.132,0.612
107,"EVERETT, Robert Terry",AL,2,Republican,0.414,0.528
107,"BACHUS, Spencer T., III",AL,6,Republican,0.387,0.228
107,"HILLIARD, Earl Frederick",AL,7,Democrat,-0.555,0.569
107,"RILEY, Robert",AL,3,Republican,0.433,0.692
107,"ADERHOLT, Robert",AL,4,Republican,0.405,0.468
107,"YOUNG, Donald Edwin",AK,1,Republican,0.283,0.022
107,"STUMP, Robert Lee",AZ,3,Republican,0.703,0.203
107,"KOLBE, James Thomas",AZ,5,Republican,0.351,-0.534
107,"FLAKE, Jeff",AZ,1,Republican,0.855,-0.518
107,"PASTOR, Ed",AZ,2,Democrat,-0.421,0.12
107,"SHADEGG, John B.",AZ,4,Republican,0.749,0.008
107,"HAYWORTH, John D., Jr.",AZ,6,Republican,0.559,-0.018
107,"BOOZMAN, John",AR,3,Republican,0.427,0.338
107,"ROSS, Michael Avery",AR,4,Democrat,-0.201,0.89
107,"BERRY, Robert Marion",AR,1,Democrat,-0.293,0.956
107,"SNYDER, Victor F.",AR,2,Democrat,-0.268,0.055
107,"STARK, Fortney Hillman (Pete), Jr.",CA,13,Democrat,-0.631,-0.605
107,"MILLER, George",CA,7,Democrat,-0.552,-0.398
107,"WAXMAN, Henry Arnold",CA,29,Democrat,-0.473,-0.343
107,"LEWIS, Charles Jeremy (Jerry)",CA,40,Republican,0.348,-0.101
107,"MATSUI, Robert T.",CA,5,Democrat,-0.404,-0.03
107,"THOMAS, William Marshall",CA,21,Republican,0.371,-0.277
107,"DREIER, David Timothy",CA,28,Republican,0.478,-0.084
107,"HUNTER, Duncan Lee",CA,52,Republican,0.47,0.02
107,"LANTOS, Thomas Peter",CA,12,Democrat,-0.376,-0.033
107,"BERMAN, Howard Lawrence",CA,26,Democrat,-0.404,-0.286
107,"GALLEGLY, Elton W.",CA,23,Republican,0.402,-0.1
107,"HERGER, Walter William (Wally)",CA,2,Republican,0.551,0.117
107,"PELOSI, Nancy",CA,8,Democrat,-0.489,-0.179
107,"COX, Charles Christopher",CA,47,Republican,0.54,-0.236
107,"ROHRABACHER, Dana",CA,45,Republican,0.626,-0.417
107,"CONDIT, Gary Adrian",CA,18,Democrat,-0.103,0.3
107,"HONDA, Mike",CA,15,Democrat,-0.529,-0.482
107,"SCHIFF, Adam",CA,27,Democrat,-0.353,-0.114
107,"SOLIS, Hilda L.",CA,31,Democrat,-0.508,-0.312
107,"WATSON, Diane Edith",CA,32,Democrat,-0.531,-0.351
107,"ISSA, Darrell",CA,48,Republican,0.478,0.024
107,"DAVIS, Susan A.",CA,49,Democrat,-0.343,-0.103
107,"DOOLITTLE, John Taylor",CA,4,Republican,0.519,0.156
107,"DOOLEY, Calvin M.",CA,20,Democrat,-0.19,0.103
107,"WATERS, Maxine",CA,35,Democrat,-0.656,-0.095
107,"CUNNINGHAM, Randall (Duke)",CA,51,Republican,0.411,0.001
107,"WOOLSEY, Lynn C.",CA,6,Democrat,-0.556,-0.529
107,"POMBO, Richard William",CA,11,Republican,0.461,0.469
107,"ESHOO, Anna Georges",CA,14,Democrat,-0.379,-0.372
107,"FARR, Sam",CA,17,Democrat,-0.455,-0.219
107,"McKEON, Howard P. (Buck)",CA,25,Republican,0.396,0.208
107,"BECERRA, Xavier",CA,30,Democrat,-0.512,-0.283
107,"ROYBAL-ALLARD, Lucille",CA,33,Democrat,-0.469,-0.171
107,"HARMAN, Jane L.",CA,36,Democrat,-0.262,-0.12
107,"HORN, John Stephen (Steve)",CA,38,Republican,0.167,-0.651
107,"ROYCE, Edward Randall",CA,39,Republican,0.657,-0.353
107,"CALVERT, Ken",CA,43,Republican,0.339,0.276
107,"FILNER, Bob",CA,50,Democrat,-0.652,0.002
107,"LOFGREN, Zoe",CA,16,Democrat,-0.397,-0.402
107,"RADANOVICH, George P.",CA,19,Republican,0.484,0.18
107,"MILLENDER-McDONALD, Juanita",CA,37,Democrat,-0.438,-0.16
107,"TAUSCHER, Ellen O'Kane",CA,10,Democrat,-0.308,-0.169
107,"SHERMAN, Brad",CA,24,Democrat,-0.344,-0.137
107,"SANCHEZ, Loretta",CA,46,Democrat,-0.367,0.025
107,"CAPPS, Lois",CA,22,Democrat,-0.389,-0.227
107,"BONO, Mary",CA,44,Republican,0.353,-0.218
107,"LEE, Barbara",CA,9,Democrat,-0.676,-0.582
107,"THOMPSON, Michael",CA,1,Democrat,-0.392,0.072
107,"OSE, Doug",CA,3,Republican,0.289,-0.316
107,"NAPOLITANO, Grace Flores",CA,34,Democrat,-0.448,-0.247
107,"MILLER, Gary G.",CA,41,Republican,0.478,0.222
107,"BACA, Joe",CA,42,Democrat,-0.349,0.292
107,"HEFLEY, Joel M.",CO,5,Republican,0.591,0.13
107,"McINNIS, Scott",CO,3,Republican,0.391,-0.083
107,"DeGETTE, Diana",CO,1,Democrat,-0.431,-0.307
107,"SCHAFFER, Robert W.",CO,4,Republican,0.638,0.77
107,"UDALL, Mark",CO,2,Democrat,-0.353,0.049
107,"TANCREDO, Thomas G.",CO,6,Republican,0.75,-0.022
107,"JOHNSON, Nancy Lee",CT,6,Republican,0.122,-0.513
107,"SHAYS, Christopher H.",CT,4,Republican,0.129,-0.992
107,"SIMMONS, Robert (Rob)",CT,2,Republican,0.171,-0.566
107,"DeLAURO, Rosa L.",CT,3,Democrat,-0.414,-0.108
107,"MALONEY, James H.",CT,5,Democrat,-0.244,-0.053
107,"LARSON, John B.",CT,1,Democrat,-0.396,-0.039
107,"CASTLE, Michael Newbold",DE,1,Republican,0.229,-0.7
107,"YOUNG, Charles William (Bill)",FL,10,Republican,0.325,-0.112
107,"SHAW, Eugene Clay, Jr.",FL,22,Republican,0.3,-0.142
107,"BILIRAKIS, Michael",FL,9,Republican,0.382,-0.219
107,"GOSS, Porter J.",FL,14,Republican,0.421,-0.394
107,"STEARNS, Clifford Bundy",FL,6,Republican,0.554,-0.075
107,"ROS-LEHTINEN, Ileana",FL,18,Republican,0.244,-0.225
107,"MILLER, Jefferson B. (Jeff)",FL,1,Republican,0.633,0.155
107,"CRENSHAW, Ander",FL,4,Republican,0.333,0.337
107,"KELLER, Richard (Ric)",FL,8,Republican,0.458,-0.068
107,"PUTNAM, Adam",FL,12,Republican,0.414,0.14
107,"BROWN, Corrine",FL,3,Democrat,-0.429,0.192
107,"THURMAN, Karen L.",FL,5,Democrat,-0.304,0.273
107,"MICA, John L.",FL,7,Republican,0.453,0.137
107,"MILLER, Daniel",FL,13,Republican,0.453,-0.494
107,"MEEK, Carrie P.",FL,17,Democrat,-0.483,0.12
107,"DEUTSCH, Peter R.",FL,20,Democrat,-0.324,-0.115
107,"DIAZ-BALART, Lincoln",FL,21,Republican,0.243,-0.105
107,"HASTINGS, Alcee Lamar",FL,23,Democrat,-0.564,0.157
107,"WELDON, David Joseph",FL,15,Republican,0.471,0.146
107,"FOLEY, Mark A.",FL,16,Republican,0.311,-0.381
107,"BOYD, F. Allen, Jr.",FL,2,Democrat,-0.181,0.414
107,"DAVIS, Jim",FL,11,Democrat,-0.278,0.025
107,"WEXLER, Robert",FL,19,Democrat,-0.392,-0.193
107,"LEWIS, John R.",GA,5,Democrat,-0.589,-0.221
107,"KINGSTON, Jack",GA,1,Republican,0.54,0.302
107,"BISHOP, Sanford Dixon, Jr.",GA,2,Democrat,-0.287,0.446
107,"COLLINS, Michael Allen (Mac)",GA,3,Republican,0.536,0.324
107,"LINDER, John Elmer",GA,11,Republican,0.559,-0.008
107,"McKINNEY, Cynthia Ann",GA,4,Democrat,-0.533,-0.583
107,"BARR, Bob",GA,7,Republican,0.632,0.218
107,"CHAMBLISS, Saxby",GA,8,Republican,0.423,0.205
107,"NORWOOD, Charles W., Jr.",GA,10,Republican,0.533,0.469
107,"ISAKSON, Johnny",GA,6,Republican,0.402,-0.011
107,"DEAL, John Nathan",GA,9,Republican,0.581,0.139
107,"MINK, Patsy Takemoto",HI,2,Democrat,-0.513,-0.067
107,"ABERCROMBIE, Neil",HI,1,Democrat,-0.432,-0.026
107,"OTTER, C. L. (Butch)",ID,1,Republican,0.692,0.057
107,"SIMPSON, Michael K.",ID,2,Republican,0.296,0.312
107,"CRANE, Philip Miller",IL,8,Republican,0.739,0.023
107,"HYDE, Henry John",IL,6,Republican,0.312,-0.18
107,"EVANS, Lane Allen",IL,17,Democrat,-0.454,-0.181
107,"LIPINSKI, William Oliver",IL,3,Democrat,-0.176,0.3
107,"HASTERT, John Dennis",IL,14,Republican,0.443,-0.122
107,"COSTELLO, Jerry Francis",IL,12,Democrat,-0.317,0.657
107,"KIRK, Mark Steven",IL,10,Republican,0.274,-0.647
107,"JOHNSON, Timothy V.",IL,15,Republican,0.264,-0.52
107,"RUSH, Bobby L.",IL,1,Democrat,-0.479,-0.203
107,"GUTIÉRREZ, Luis V.",IL,4,Democrat,-0.487,-0.26
107,"MANZULLO, Donald A.",IL,16,Republican,0.51,0
107,"WELLER, Gerald C. (Jerry)",IL,11,Republican,0.288,0.2
107,"LaHOOD, Ray H.",IL,18,Republican,0.246,-0.076
107,"JACKSON, Jesse L., Jr.",IL,2,Democrat,-0.538,-0.513
107,"BLAGOJEVICH, Rod R.",IL,5,Democrat,-0.317,-0.188
107,"DAVIS, Danny K.",IL,7,Democrat,-0.487,-0.266
107,"SHIMKUS, John M.",IL,20,Republican,0.375,0.154
107,"SCHAKOWSKY, Janice D.",IL,9,Democrat,-0.602,-0.291
107,"BIGGERT, Judy Borg",IL,13,Republican,0.323,-0.372
107,"PHELPS, David Dwain",IL,19,Democrat,-0.207,0.715
107,"BURTON, Danny Lee",IN,6,Republican,0.585,-0.026
107,"VISCLOSKY, Peter",IN,1,Democrat,-0.402,0.244
107,"PENCE, Mike",IN,2,Republican,0.655,0.088
107,"KERNS, Brian D.",IN,7,Republican,0.724,0.198
107,"ROEMER, Timothy John",IN,3,Democrat,-0.165,0.229
107,"BUYER, Stephen Earle",IN,5,Republican,0.435,0.192
107,"SOUDER, Mark Edward",IN,4,Republican,0.435,-0.011
107,"HOSTETTLER, John Nathan",IN,8,Republican,0.705,0.077
107,"CARSON, Julia May",IN,10,Democrat,-0.464,-0.156
107,"HILL, Baron P.",IN,9,Democrat,-0.121,0.137
107,"LEACH, James Albert Smith",IA,1,Republican,0.141,-0.79
107,"NUSSLE, James Allen",IA,2,Republican,0.417,-0.178
107,"GANSKE, Greg",IA,4,Republican,0.239,-0.3
107,"LATHAM, Thomas",IA,5,Republican,0.302,0.308
107,"BOSWELL, Leonard L.",IA,3,Democrat,-0.238,0.289
107,"TIAHRT, Todd",KS,4,Republican,0.449,0.341
107,"MORAN, Jerry",KS,1,Republican,0.414,0.221
107,"RYUN, Jim",KS,2,Republican,0.547,0.267
107,"MOORE, Dennis",KS,3,Democrat,-0.267,0.159
107,"ROGERS, Harold Dallas (Hal)",KY,5,Republican,0.333,0.152
107,"LEWIS, Ron",KY,2,Republican,0.418,0.417
107,"WHITFIELD, Wayne Edward (Ed)",KY,1,Republican,0.303,0.182
107,"NORTHUP, Anne Meagher",KY,3,Republican,0.335,-0.035
107,"LUCAS, Ken",KY,4,Democrat,-0.058,0.721
107,"FLETCHER, Ernest L.",KY,6,Republican,0.285,0.273
107,"BAKER, Richard Hugh",LA,6,Republican,0.423,0.022
107,"McCRERY, James O., III",LA,4,Republican,0.362,0.08
107,"JEFFERSON, William Jennings",LA,2,Democrat,-0.424,0.242
107,"COOKSEY, John",LA,5,Republican,0.334,0.014
107,"JOHN, Christopher",LA,7,Democrat,-0.12,0.735
107,"VITTER, David",LA,1,Republican,0.495,0.323
107,"TAUZIN, Wilbert Joseph (Billy)",LA,3,Republican,0.341,0.16
107,"BALDACCI, John Elias",ME,2,Democrat,-0.333,-0.001
107,"ALLEN, Thomas H.",ME,1,Democrat,-0.4,-0.105
107,"HOYER, Steny Hamilton",MD,5,Democrat,-0.381,0.122
107,"CARDIN, Benjamin Louis",MD,3,Democrat,-0.32,-0.224
107,"MORELLA, Constance A.",MD,8,Republican,-0.018,-0.893
107,"GILCHREST, Wayne Thomas",MD,1,Republican,0.204,-0.563
107,"WYNN, Albert Russell",MD,4,Democrat,-0.38,0.038
107,"BARTLETT, Roscoe Gardner",MD,6,Republican,0.493,-0.091
107,"EHRLICH, Robert L., Jr.",MD,2,Republican,0.36,-0.366
107,"CUMMINGS, Elijah Eugene",MD,7,Democrat,-0.438,-0.148
107,"MARKEY, Edward John",MA,7,Democrat,-0.517,-0.469
107,"FRANK, Barney",MA,4,Democrat,-0.499,-0.534
107,"NEAL, Richard Edmund",MA,2,Democrat,-0.417,-0.106
107,"LYNCH, Stephen F.",MA,9,Democrat,-0.344,0.048
107,"OLVER, John Walter",MA,1,Democrat,-0.577,-0.207
107,"MEEHAN, Martin Thomas",MA,5,Democrat,-0.39,-0.539
107,"McGOVERN, James P.",MA,3,Democrat,-0.538,-0.341
107,"TIERNEY, John F.",MA,6,Democrat,-0.488,-0.433
107,"DELAHUNT, Bill",MA,10,Democrat,-0.495,-0.293
107,"CAPUANO, Michael Everett",MA,8,Democrat,-0.58,-0.082
107,"DINGELL, John David, Jr.",MI,16,Democrat,-0.448,0.313
107,"CONYERS, John, Jr.",MI,14,Democrat,-0.658,-0.512
107,"BONIOR, David Edward",MI,10,Democrat,-0.547,-0.006
107,"KILDEE, Dale Edward",MI,9,Democrat,-0.385,0.011
107,"LEVIN, Sander Martin",MI,12,Democrat,-0.379,-0.091
107,"UPTON, Frederick Stephen",MI,6,Republican,0.32,-0.355
107,"ROGERS, Mike",MI,8,Republican,0.4,0.098
107,"CAMP, David Lee",MI,4,Republican,0.385,-0.048
107,"STUPAK, Bart T.",MI,1,Democrat,-0.396,0.701
107,"HOEKSTRA, Peter",MI,2,Republican,0.516,-0.262
107,"EHLERS, Vernon James",MI,3,Republican,0.316,-0.622
107,"BARCIA, James A.",MI,5,Democrat,-0.184,0.547
107,"SMITH, Nick H.",MI,7,Republican,0.505,-0.229
107,"KNOLLENBERG, Joseph",MI,11,Republican,0.366,-0.053
107,"RIVERS, Lynn Nancy",MI,13,Democrat,-0.383,-0.453
107,"KILPATRICK, Carolyn Cheeks",MI,15,Democrat,-0.491,-0.172
107,"OBERSTAR, James Louis",MN,8,Democrat,-0.553,0.304
107,"SABO, Martin Olav",MN,5,Democrat,-0.516,-0.317
107,"KENNEDY, Mark",MN,2,Republican,0.409,0.304
107,"McCOLLUM, Betty",MN,4,Democrat,-0.419,-0.185
107,"RAMSTAD, James (Jim)",MN,3,Republican,0.316,-0.683
107,"PETERSON, Collin Clark",MN,7,Democrat,-0.148,0.712
107,"GUTKNECHT, Gilbert W.",MN,1,Republican,0.552,0.342
107,"LUTHER, William Paul",MN,6,Democrat,-0.306,-0.381
107,"TAYLOR, Gary Eugene (Gene)",MS,5,Democrat,-0.045,0.893
107,"THOMPSON, Bennie",MS,2,Democrat,-0.519,0.391
107,"WICKER, Roger F.",MS,1,Republican,0.377,0.341
107,"PICKERING, Charles W. (Chip), Jr.",MS,3,Republican,0.342,0.325
107,"SHOWS, Clifford Ronald",MS,4,Democrat,-0.092,0.996
107,"GEPHARDT, Richard Andrew",MO,3,Democrat,-0.416,0.245
107,"SKELTON, Isaac Newton, IV (Ike)",MO,4,Democrat,-0.172,0.724
107,"AKIN, W. Todd",MO,2,Republican,0.612,0.235
107,"GRAVES, Samuel",MO,6,Republican,0.448,0.164
107,"CLAY, William Lacy, Jr.",MO,1,Democrat,-0.481,-0.078
107,"McCARTHY, Karen",MO,5,Democrat,-0.344,-0.225
107,"BLUNT, Roy",MO,7,Republican,0.398,0.18
107,"EMERSON, Jo Ann",MO,8,Republican,0.269,0.274
107,"HULSHOF, Kenny",MO,9,Republican,0.363,0.281
107,"REHBERG, Denny",MT,1,Republican,0.337,0.244
107,"BEREUTER, Douglas Kent",NE,1,Republican,0.231,-0.347
107,"OSBORNE, Thomas",NE,3,Republican,0.299,0.025
107,"TERRY, Lee Raymond",NE,2,Republican,0.426,-0.067
107,"GIBBONS, James A.",NV,2,Republican,0.484,-0.088
107,"BERKLEY, Shelley",NV,1,Democrat,-0.302,0.024
107,"BASS, Charles Foster",NH,2,Republican,0.331,-0.556
107,"SUNUNU, John E.",NH,1,Republican,0.473,-0.52
107,"ROUKEMA, Margaret Scafati",NJ,5,Republican,0.162,-0.701
107,"SMITH, Christopher Henry",NJ,4,Republican,0.181,-0.173
107,"SAXTON, Hugh James",NJ,3,Republican,0.238,-0.378
107,"PALLONE, Frank, Jr.",NJ,6,Democrat,-0.402,-0.162
107,"PAYNE, Donald Milford",NJ,10,Democrat,-0.592,-0.547
107,"FERGUSON, Michael",NJ,7,Republican,0.244,-0.404
107,"ANDREWS, Robert Ernest",NJ,1,Democrat,-0.297,-0.119
107,"MENENDEZ, Robert",NJ,13,Democrat,-0.366,-0.126
107,"LoBIONDO, Frank A.",NJ,2,Republican,0.211,-0.224
107,"FRELINGHUYSEN, Rodney P.",NJ,11,Republican,0.292,-0.262
107,"PASCRELL, William J., Jr.",NJ,8,Democrat,-0.369,-0.004
107,"ROTHMAN, Steven",NJ,9,Democrat,-0.352,-0.092
107,"HOLT, Rush",NJ,12,Democrat,-0.463,-0.33
107,"SKEEN, Joseph Richard",NM,2,Republican,0.301,0.034
107,"WILSON, Heather",NM,1,Republican,0.247,-0.027
107,"UDALL, Thomas (Tom)",NM,3,Democrat,-0.453,0.161
107,"RANGEL, Charles B.",NY,15,Democrat,-0.514,-0.341
107,"GILMAN, Benjamin Arthur",NY,20,Republican,0.043,-0.425
107,"LaFALCE, John Joseph",NY,29,Democrat,-0.357,0.112
107,"ACKERMAN, Gary Leonard",NY,5,Democrat,-0.429,-0.165
107,"BOEHLERT, Sherwood Louis",NY,23,Republican,0.103,-0.718
107,"OWENS, Major Robert Odell",NY,11,Democrat,-0.569,-0.516
107,"TOWNS, Edolphus",NY,10,Democrat,-0.519,-0.132
107,"HOUGHTON, Amory, Jr.",NY,31,Republican,0.154,-0.281
107,"SLAUGHTER, Louise McIntosh",NY,28,Democrat,-0.465,-0.104
107,"ENGEL, Eliot Lance",NY,17,Democrat,-0.408,-0.093
107,"LOWEY, Nita M.",NY,18,Democrat,-0.389,-0.152
107,"McNULTY, Michael Robert",NY,21,Democrat,-0.369,0.369
107,"WALSH, James T.",NY,25,Republican,0.208,-0.19
107,"GRUCCI, Jr., Felix J.",NY,1,Republican,0.238,-0.134
107,"ISRAEL, Steve",NY,2,Democrat,-0.334,-0.051
107,"SERRANO, José E.",NY,16,Democrat,-0.491,-0.377
107,"KING, Peter T.",NY,3,Republican,0.259,-0.03
107,"NADLER, Jerrold Lewis",NY,8,Democrat,-0.507,-0.479
107,"VELÁZQUEZ, Nydia M.",NY,12,Democrat,-0.547,-0.367
107,"MALONEY, Carolyn Bosher",NY,14,Democrat,-0.387,-0.285
107,"HINCHEY, Maurice Dunlea",NY,26,Democrat,-0.575,-0.007
107,"QUINN, John Francis (Jack)",NY,30,Republican,0.198,-0.223
107,"KELLY, Sue W.",NY,19,Republican,0.231,-0.564
107,"McCARTHY, Carolyn",NY,4,Democrat,-0.294,-0.04
107,"FOSSELLA, Vito John",NY,13,Republican,0.426,-0.336
107,"MEEKS, Gregory W.",NY,6,Democrat,-0.416,-0.063
107,"CROWLEY, Joseph",NY,7,Democrat,-0.412,-0.07
107,"WEINER, Anthony D.",NY,9,Democrat,-0.408,-0.371
107,"SWEENEY, John E.",NY,22,Republican,0.249,0.036
107,"REYNOLDS, Thomas M.",NY,27,Republican,0.349,0.009
107,"McHUGH, John Michael",NY,24,Republican,0.225,-0.063
107,"COBLE, Howard",NC,6,Republican,0.52,-0.081
107,"BALLENGER, Cass",NC,10,Republican,0.464,-0.145
107,"PRICE, David Eugene",NC,4,Democrat,-0.343,-0.03
107,"TAYLOR, Charles Hart",NC,11,Republican,0.488,0.116
107,"CLAYTON, Eva M.",NC,1,Democrat,-0.459,-0.032
107,"WATT, Melvin L.",NC,12,Democrat,-0.526,-0.155
107,"JONES, Walter Beaman, Jr.",NC,3,Republican,0.244,-0.362
107,"BURR, Richard M.",NC,5,Republican,0.435,-0.07
107,"MYRICK, Sue",NC,9,Republican,0.56,0.027
107,"ETHERIDGE, Bobby R.",NC,2,Democrat,-0.288,0.288
107,"McINTYRE, Mike",NC,7,Democrat,-0.148,0.56
107,"HAYES, Robert (Robin)",NC,8,Republican,0.351,0.388
107,"POMEROY, Earl Ralph, III",ND,1,Democrat,-0.266,0.339
107,"REGULA, Ralph Straus",OH,16,Republican,0.221,-0.223
107,"HALL, Tony Patrick",OH,3,Democrat,-0.28,0.155
107,"OXLEY, Michael Garver",OH,4,Republican,0.382,-0.093
107,"KAPTUR, Marcia Carolyn (Marcy)",OH,9,Democrat,-0.343,0.132
107,"TRAFICANT, James A., Jr.",OH,17,Democrat,-0.082,0.071
107,"SAWYER, Thomas Charles",OH,14,Democrat,-0.377,-0.114
107,"GILLMOR, Paul Eugene",OH,5,Republican,0.254,0.106
107,"TIBERI, Patrick (Pat)",OH,12,Republican,0.386,-0.026
107,"HOBSON, David Lee",OH,7,Republican,0.315,-0.229
107,"BOEHNER, John Andrew",OH,8,Republican,0.513,0.04
107,"PORTMAN, Robert Jones (Rob)",OH,2,Republican,0.371,-0.208
107,"BROWN, Sherrod",OH,13,Democrat,-0.425,-0.097
107,"PRYCE, Deborah D.",OH,15,Republican,0.32,-0.329
107,"CHABOT, Steve",OH,1,Republican,0.542,-0.137
107,"NEY, Robert William",OH,18,Republican,0.269,0.116
107,"LaTOURETTE, Steven C.",OH,19,Republican,0.211,-0.063
107,"STRICKLAND, Ted",OH,6,Democrat,-0.384,0.404
107,"KUCINICH, Dennis",OH,10,Democrat,-0.582,0.024
107,"JONES, Stephanie Tubbs",OH,11,Democrat,-0.521,-0.059
107,"SULLIVAN, John",OK,1,Republican,0.513,0.173
107,"CARSON, Brad",OK,2,Democrat,-0.181,0.555
107,"ISTOOK, Ernest James, Jr.",OK,5,Republican,0.492,0.129
107,"LUCAS, Frank D.",OK,6,Republican,0.361,0.452
107,"WATTS, Julius Caesar, Jr. (J. C.)",OK,4,Republican,0.406,0.286
107,"WATKINS, Wesley Wade",OK,3,Republican,0.368,0.374
107,"DeFAZIO, Peter Anthony",OR,4,Democrat,-0.427,-0.002
107,"BLUMENAUER, Earl",OR,3,Democrat,-0.426,-0.626
107,"HOOLEY, Darlene",OR,5,Democrat,-0.315,-0.075
107,"WU, David",OR,1,Democrat,-0.37,0.031
107,"WALDEN, Greg",OR,2,Republican,0.333,-0.011
107,"MURTHA, John Patrick, Jr.",PA,12,Democrat,-0.265,0.569
107,"COYNE, William Joseph",PA,14,Democrat,-0.494,-0.119
107,"BORSKI, Robert Anthony, Jr.",PA,3,Democrat,-0.416,0.406
107,"GEKAS, George William",PA,17,Republican,0.426,-0.295
107,"KANJORSKI, Paul E.",PA,11,Democrat,-0.303,0.364
107,"WELDON, Wayne Curtis (Curt)",PA,7,Republican,0.232,-0.324
107,"HART, Melissa A.",PA,4,Republican,0.39,0.155
107,"SHUSTER, William (Bill)",PA,9,Republican,0.374,0.323
107,"PLATTS, Todd",PA,19,Republican,0.252,-0.15
107,"HOLDEN, Thomas Timothy (Tim)",PA,6,Democrat,-0.233,0.608
107,"GREENWOOD, James Charles",PA,8,Republican,0.225,-0.632
107,"FATTAH, Chaka",PA,2,Democrat,-0.472,-0.054
107,"DOYLE, Michael F.",PA,18,Democrat,-0.331,0.099
107,"MASCARA, Frank R.",PA,20,Democrat,-0.271,0.467
107,"ENGLISH, Philip Sheridan",PA,21,Republican,0.251,0.053
107,"PETERSON, John",PA,5,Republican,0.34,0.24
107,"PITTS, Joseph R.",PA,16,Republican,0.538,0.012
107,"BRADY, Robert A.",PA,1,Democrat,-0.484,0.225
107,"SHERWOOD, Don",PA,10,Republican,0.329,-0.005
107,"HOEFFEL, Joseph M.",PA,13,Democrat,-0.338,-0.198
107,"TOOMEY, Patrick Joseph",PA,15,Republican,0.624,-0.378
107,"LANGEVIN, James",RI,2,Democrat,-0.375,0.114
107,"KENNEDY, Patrick Joseph",RI,1,Democrat,-0.409,-0.062
107,"SPRATT, John McKee, Jr.",SC,5,Democrat,-0.256,0.255
107,"BROWN, Henry Edward, Jr.",SC,1,Republican,0.367,0.24
107,"WILSON, Addison Graves (Joe)",SC,2,Republican,0.53,0.16
107,"GRAHAM, Lindsey O.",SC,3,Republican,0.367,-0.273
107,"DeMINT, James W.",SC,4,Republican,0.7,-0.102
107,"CLYBURN, James Enos",SC,6,Democrat,-0.467,0.245
107,"THUNE, John",SD,1,Republican,0.433,0.226
107,"GORDON, Barton Jennings",TN,6,Democrat,-0.204,0.286
107,"CLEMENT, Robert Nelson",TN,5,Democrat,-0.216,0.327
